,광역권,지역명,규모구분,연도,월,분양가,평당분양가,평가,날짜
296,비수도권,세종,전용면적 60㎡이하,2016,1,2601.0,788.0,저렴,2016-01-01
297,비수도권,세종,전용면적 60㎡초과 85㎡이하,2016,1,2676.0,810.0,보통,2016-01-01
298,비수도권,세종,전용면적 85㎡초과 102㎡이하,2016,1,2661.0,806.0,보통,2016-01-01
299,비수도권,세종,전용면적 102㎡초과,2016,1,2752.0,833.0,보통,2016-01-01
300,비수도권,강원,전체,2016,1,2173.0,658.0,저렴,2016-01-01
301,비수도권,강원,전용면적 60㎡이하,2016,1,2290.0,693.0,저렴,2016-01-01
302,비수도권,강원,전용면적 60㎡초과 85㎡이하,2016,1,2199.0,666.0,저렴,2016-01-01
303,비수도권,강원,전용면적 85㎡초과 102㎡이하,2016,1,2061.0,624.0,저렴,2016-01-01
304,비수도권,강원,전용면적 102㎡초과,2016,1,2171.0,657.0,저렴,2016-01-01
305,비수도권,충북,전체,2016,1,2008.0,608.0,저렴,2016-01-01
306,비수도권,충북,전용면적 60㎡이하,2016,1,1952.0,591.0,저렴,2016-01-01
307,비수도권,충북,전용면적 60㎡초과 85㎡이하,2016,1,2021.0,612.0,저렴,2016-01-01
308,비수도권,충북,전용면적 85㎡초과 102㎡이하,2016,1,2276.0,689.0,저렴,2016-01-01
309,비수도권,충북,전용면적 102㎡초과,2016,1,2261.0,685.0,저렴,2016-01-01
310,비수도권,충남,전체,2016,1,2270.0,687.0,저렴,2016-01-01
311,비수도권,충남,전용면적 60㎡이하,2016,1,2481.0,751.0,저렴,2016-01-01
312,비수도권,충남,전용면적 60㎡초과 85㎡이하,2016,1,2281.0,691.0,저렴,2016-01-01
313,비수도권,충남,전용면적 85㎡초과 102㎡이하,2016,1,2541.0,770.0,저렴,2016-01-01
314,비수도권,충남,전용면적 102㎡초과,2016,1,2444.0,740.0,저렴,2016-01-01
315,비수도권,전북,전체,2016,1,1980.0,600.0,저렴,2016-01-01
316,비수도권,전북,전용면적 60㎡이하,2016,1,1908.0,578.0,저렴,2016-01-01
317,비수도권,전북,전용면적 60㎡초과 85㎡이하,2016,1,1987.0,602.0,저렴,2016-01-01
318,비수도권,전북,전용면적 85㎡초과 102㎡이하,2016,1,2377.0,720.0,저렴,2016-01-01
319,비수도권,전북,전용면적 102㎡초과,2016,1,2282.0,691.0,저렴,2016-01-01
320,비수도권,전남,전체,2016,1,1909.0,578.0,저렴,2016-01-01
321,비수도권,전남,전용면적 60㎡이하,2016,1,1999.0,605.0,저렴,2016-01-01
322,비수도권,전남,전용면적 60㎡초과 85㎡이하,2016,1,1906.0,577.0,저렴,2016-01-01
323,비수도권,전남,전용면적 85㎡초과 102㎡이하,2016,1,2262.0,685.0,저렴,2016-01-01
324,비수도권,전남,전용면적 102㎡초과,2016,1,2176.0,659.0,저렴,2016-01-01
325,비수도권,경북,전체,2016,1,2181.0,660.0,저렴,2016-01-01
326,비수도권,경북,전용면적 60㎡이하,2016,1,2178.0,660.0,저렴,2016-01-01
327,비수도권,경북,전용면적 60㎡초과 85㎡이하,2016,1,2185.0,662.0,저렴,2016-01-01
328,비수도권,경북,전용면적 85㎡초과 102㎡이하,2016,1,2516.0,762.0,저렴,2016-01-01
329,비수도권,경북,전용면적 102㎡초과,2016,1,2346.0,710.0,저렴,2016-01-01
330,비수도권,경남,전체,2016,1,2327.0,705.0,저렴,2016-01-01
331,비수도권,경남,전용면적 60㎡이하,2016,1,2270.0,687.0,저렴,2016-01-01
332,비수도권,경남,전용면적 60㎡초과 85㎡이하,2016,1,2348.0,711.0,저렴,2016-01-01
333,비수도권,경남,전용면적 85㎡초과 102㎡이하,2016,1,2925.0,886.0,보통,2016-01-01
334,비수도권,경남,전용면적 102㎡초과,2016,1,2828.0,856.0,보통,2016-01-01
335,비수도권,제주,전체,2016,1,2268.0,687.0,저렴,2016-01-01
336,비수도권,제주,전용면적 60㎡이하,2016,1,,,False,2016-01-01
337,비수도권,제주,전용면적 60㎡초과 85㎡이하,2016,1,2260.0,684.0,저렴,2016-01-01
338,비수도권,제주,전용면적 85㎡초과 102㎡이하,2016,1,2583.0,782.0,저렴,2016-01-01
339,비수도권,제주,전용면적 102㎡초과,2016,1,2574.0,780.0,저렴,2016-01-01
340,수도권,서울,전체,2016,2,6111.0,1851.0,비쌈,2016-02-01
341,수도권,서울,전용면적 60㎡이하,2016,2,6438.0,1950.0,비쌈,2016-02-01
342,수도권,서울,전용면적 60㎡초과 85㎡이하,2016,2,6039.0,1830.0,비쌈,2016-02-01
343,수도권,서울,전용면적 85㎡초과 102㎡이하,2016,2,6513.0,1973.0,비쌈,2016-02-01
344,수도권,서울,전용면적 102㎡초과,2016,2,6458.0,1956.0,비쌈,2016-02-01
345,수도권,인천,전체,2016,2,3192.0,967.0,보통,2016-02-01
346,수도권,인천,전용면적 60㎡이하,2016,2,3328.0,1008.0,보통,2016-02-01
347,수도권,인천,전용면적 60㎡초과 85㎡이하,2016,2,3112.0,943.0,보통,2016-02-01
348,수도권,인천,전용면적 85㎡초과 102㎡이하,2016,2,3545.0,1074.0,보통,2016-02-01
349,수도권,인천,전용면적 102㎡초과,2016,2,3408.0,1032.0,보통,2016-02-01
350,수도권,경기,전체,2016,2,3219.0,975.0,보통,2016-02-01
351,수도권,경기,전용면적 60㎡이하,2016,2,3294.0,998.0,보통,2016-02-01
352,수도권,경기,전용면적 60㎡초과 85㎡이하,2016,2,3268.0,990.0,보통,2016-02-01
353,수도권,경기,전용면적 85㎡초과 102㎡이하,2016,2,3381.0,1024.0,보통,2016-02-01
354,수도권,경기,전용면적 102㎡초과,2016,2,3669.0,1111.0,보통,2016-02-01
355,비수도권,부산,전체,2016,2,3154.0,955.0,보통,2016-02-01
356,비수도권,부산,전용면적 60㎡이하,2016,2,2999.0,908.0,보통,2016-02-01
357,비수도권,부산,전용면적 60㎡초과 85㎡이하,2016,2,3060.0,927.0,보통,2016-02-01
358,비수도권,부산,전용면적 85㎡초과 102㎡이하,2016,2,2957.0,896.0,보통,2016-02-01
359,비수도권,부산,전용면적 102㎡초과,2016,2,3812.0,1155.0,보통,2016-02-01
360,비수도권,대구,전체,2016,2,3064.0,928.0,보통,2016-02-01
361,비수도권,대구,전용면적 60㎡이하,2016,2,3341.0,1012.0,보통,2016-02-01
362,비수도권,대구,전용면적 60㎡초과 85㎡이하,2016,2,3079.0,933.0,보통,2016-02-01
363,비수도권,대구,전용면적 85㎡초과 102㎡이하,2016,2,2532.0,767.0,저렴,2016-02-01
364,비수도권,대구,전용면적 102㎡초과,2016,2,2743.0,831.0,보통,2016-02-01
365,비수도권,광주,전체,2016,2,2569.0,778.0,저렴,2016-02-01
366,비수도권,광주,전용면적 60㎡이하,2016,2,2395.0,725.0,저렴,2016-02-01
367,비수도권,광주,전용면적 60㎡초과 85㎡이하,2016,2,2582.0,782.0,저렴,2016-02-01
368,비수도권,광주,전용면적 85㎡초과 102㎡이하,2016,2,,,False,2016-02-01
369,비수도권,광주,전용면적 102㎡초과,2016,2,,,False,2016-02-01
370,비수도권,대전,전체,2016,2,2454.0,743.0,저렴,2016-02-01
371,비수도권,대전,전용면적 60㎡이하,2016,2,2585.0,783.0,저렴,2016-02-01
372,비수도권,대전,전용면적 60㎡초과 85㎡이하,2016,2,2428.0,735.0,저렴,2016-02-01
373,비수도권,대전,전용면적 85㎡초과 102㎡이하,2016,2,2461.0,745.0,저렴,2016-02-01
374,비수도권,대전,전용면적 102㎡초과,2016,2,,,False,2016-02-01
375,비수도권,울산,전체,2016,2,3046.0,923.0,보통,2016-02-01
376,비수도권,울산,전용면적 60㎡이하,2016,2,2584.0,783.0,저렴,2016-02-01
377,비수도권,울산,전용면적 60㎡초과 85㎡이하,2016,2,3053.0,925.0,보통,2016-02-01
378,비수도권,울산,전용면적 85㎡초과 102㎡이하,2016,2,2663.0,806.0,보통,2016-02-01
379,비수도권,울산,전용면적 102㎡초과,2016,2,2874.0,870.0,보통,2016-02-01
380,비수도권,세종,전체,2016,2,2665.0,807.0,보통,2016-02-01
381,비수도권,세종,전용면적 60㎡이하,2016,2,2601.0,788.0,저렴,2016-02-01
382,비수도권,세종,전용면적 60㎡초과 85㎡이하,2016,2,2676.0,810.0,보통,2016-02-01
383,비수도권,세종,전용면적 85㎡초과 102㎡이하,2016,2,2661.0,806.0,보통,2016-02-01
384,비수도권,세종,전용면적 102㎡초과,2016,2,2752.0,833.0,보통,2016-02-01
385,비수도권,강원,전체,2016,2,2173.0,658.0,저렴,2016-02-01
386,비수도권,강원,전용면적 60㎡이하,2016,2,2290.0,693.0,저렴,2016-02-01
387,비수도권,강원,전용면적 60㎡초과 85㎡이하,2016,2,2200.0,666.0,저렴,2016-02-01
388,비수도권,강원,전용면적 85㎡초과 102㎡이하,2016,2,,,False,2016-02-01
389,비수도권,강원,전용면적 102㎡초과,2016,2,2350.0,712.0,저렴,2016-02-01
390,비수도권,충북,전체,2016,2,2008.0,608.0,저렴,2016-02-01
391,비수도권,충북,전용면적 60㎡이하,2016,2,1952.0,591.0,저렴,2016-02-01
392,비수도권,충북,전용면적 60㎡초과 85㎡이하,2016,2,2021.0,612.0,저렴,2016-02-01
393,비수도권,충북,전용면적 85㎡초과 102㎡이하,2016,2,2276.0,689.0,저렴,2016-02-01
394,비수도권,충북,전용면적 102㎡초과,2016,2,2261.0,685.0,저렴,2016-02-01
395,비수도권,충남,전체,2016,2,2272.0,688.0,저렴,2016-02-01
396,비수도권,충남,전용면적 60㎡이하,2016,2,2496.0,756.0,저렴,2016-02-01
397,비수도권,충남,전용면적 60㎡초과 85㎡이하,2016,2,2282.0,691.0,저렴,2016-02-01
398,비수도권,충남,전용면적 85㎡초과 102㎡이하,2016,2,2541.0,770.0,저렴,2016-02-01
399,비수도권,충남,전용면적 102㎡초과,2016,2,2444.0,740.0,저렴,2016-02-01
400,비수도권,전북,전체,2016,2,1980.0,600.0,저렴,2016-02-01
401,비수도권,전북,전용면적 60㎡이하,2016,2,1908.0,578.0,저렴,2016-02-01
402,비수도권,전북,전용면적 60㎡초과 85㎡이하,2016,2,1987.0,602.0,저렴,2016-02-01
403,비수도권,전북,전용면적 85㎡초과 102㎡이하,2016,2,2377.0,720.0,저렴,2016-02-01
404,비수도권,전북,전용면적 102㎡초과,2016,2,2283.0,691.0,저렴,2016-02-01
405,비수도권,전남,전체,2016,2,1923.0,582.0,저렴,2016-02-01
406,비수도권,전남,전용면적 60㎡이하,2016,2,1999.0,605.0,저렴,2016-02-01
407,비수도권,전남,전용면적 60㎡초과 85㎡이하,2016,2,1921.0,582.0,저렴,2016-02-01
408,비수도권,전남,전용면적 85㎡초과 102㎡이하,2016,2,2262.0,685.0,저렴,2016-02-01
409,비수도권,전남,전용면적 102㎡초과,2016,2,2176.0,659.0,저렴,2016-02-01
410,비수도권,경북,전체,2016,2,2179.0,660.0,저렴,2016-02-01
411,비수도권,경북,전용면적 60㎡이하,2016,2,2172.0,658.0,저렴,2016-02-01
412,비수도권,경북,전용면적 60㎡초과 85㎡이하,2016,2,2191.0,663.0,저렴,2016-02-01
413,비수도권,경북,전용면적 85㎡초과 102㎡이하,2016,2,2532.0,767.0,저렴,2016-02-01
414,비수도권,경북,전용면적 102㎡초과,2016,2,2346.0,710.0,저렴,2016-02-01
415,비수도권,경남,전체,2016,2,2358.0,714.0,저렴,2016-02-01
416,비수도권,경남,전용면적 60㎡이하,2016,2,2361.0,715.0,저렴,2016-02-01
417,비수도권,경남,전용면적 60㎡초과 85㎡이하,2016,2,2375.0,719.0,저렴,2016-02-01
418,비수도권,경남,전용면적 85㎡초과 102㎡이하,2016,2,2925.0,886.0,보통,2016-02-01
419,비수도권,경남,전용면적 102㎡초과,2016,2,2673.0,810.0,보통,2016-02-01
420,비수도권,제주,전체,2016,2,2268.0,687.0,저렴,2016-02-01
421,비수도권,제주,전용면적 60㎡이하,2016,2,,,False,2016-02-01
422,비수도권,제주,전용면적 60㎡초과 85㎡이하,2016,2,2260.0,684.0,저렴,2016-02-01
423,비수도권,제주,전용면적 85㎡초과 102㎡이하,2016,2,2583.0,782.0,저렴,2016-02-01
424,비수도권,제주,전용면적 102㎡초과,2016,2,2574.0,780.0,저렴,2016-02-01
425,수도권,서울,전체,2016,3,6173.0,1870.0,비쌈,2016-03-01
426,수도권,서울,전용면적 60㎡이하,2016,3,6550.0,1984.0,비쌈,2016-03-01
427,수도권,서울,전용면적 60㎡초과 85㎡이하,2016,3,6127.0,1856.0,비쌈,2016-03-01
428,수도권,서울,전용면적 85㎡초과 102㎡이하,2016,3,7179.0,2175.0,비쌈,2016-03-01
429,수도권,서울,전용면적 102㎡초과,2016,3,6371.0,1930.0,비쌈,2016-03-01
430,수도권,인천,전체,2016,3,3190.0,966.0,보통,2016-03-01
431,수도권,인천,전용면적 60㎡이하,2016,3,3323.0,1006.0,보통,2016-03-01
432,수도권,인천,전용면적 60㎡초과 85㎡이하,2016,3,3111.0,942.0,보통,2016-03-01
433,수도권,인천,전용면적 85㎡초과 102㎡이하,2016,3,3545.0,1074.0,보통,2016-03-01
434,수도권,인천,전용면적 102㎡초과,2016,3,3408.0,1032.0,보통,2016-03-01
435,수도권,경기,전체,2016,3,3215.0,974.0,보통,2016-03-01
436,수도권,경기,전용면적 60㎡이하,2016,3,3441.0,1042.0,보통,2016-03-01
437,수도권,경기,전용면적 60㎡초과 85㎡이하,2016,3,3259.0,987.0,보통,2016-03-01
438,수도권,경기,전용면적 85㎡초과 102㎡이하,2016,3,3363.0,1019.0,보통,2016-03-01
439,수도권,경기,전용면적 102㎡초과,2016,3,3680.0,1115.0,보통,2016-03-01
440,비수도권,부산,전체,2016,3,3178.0,963.0,보통,2016-03-01
441,비수도권,부산,전용면적 60㎡이하,2016,3,2951.0,894.0,보통,2016-03-01
442,비수도권,부산,전용면적 60㎡초과 85㎡이하,2016,3,3102.0,940.0,보통,2016-03-01
443,비수도권,부산,전용면적 85㎡초과 102㎡이하,2016,3,2957.0,896.0,보통,2016-03-01
444,비수도권,부산,전용면적 102㎡초과,2016,3,3727.0,1129.0,보통,2016-03-01
445,비수도권,대구,전체,2016,3,3119.0,945.0,보통,2016-03-01
446,비수도권,대구,전용면적 60㎡이하,2016,3,3341.0,1012.0,보통,2016-03-01
447,비수도권,대구,전용면적 60㎡초과 85㎡이하,2016,3,3154.0,955.0,보통,2016-03-01
448,비수도권,대구,전용면적 85㎡초과 102㎡이하,2016,3,2539.0,769.0,저렴,2016-03-01
449,비수도권,대구,전용면적 102㎡초과,2016,3,2743.0,831.0,보통,2016-03-01
450,비수도권,광주,전체,2016,3,2590.0,784.0,저렴,2016-03-01
451,비수도권,광주,전용면적 60㎡이하,2016,3,2470.0,748.0,저렴,2016-03-01
452,비수도권,광주,전용면적 60㎡초과 85㎡이하,2016,3,2601.0,788.0,저렴,2016-03-01
453,비수도권,광주,전용면적 85㎡초과 102㎡이하,2016,3,,,False,2016-03-01
454,비수도권,광주,전용면적 102㎡초과,2016,3,,,False,2016-03-01
455,비수도권,대전,전체,2016,3,2454.0,743.0,저렴,2016-03-01
456,비수도권,대전,전용면적 60㎡이하,2016,3,2585.0,783.0,저렴,2016-03-01
457,비수도권,대전,전용면적 60㎡초과 85㎡이하,2016,3,2428.0,735.0,저렴,2016-03-01
458,비수도권,대전,전용면적 85㎡초과 102㎡이하,2016,3,2461.0,745.0,저렴,2016-03-01
459,비수도권,대전,전용면적 102㎡초과,2016,3,,,False,2016-03-01
460,비수도권,울산,전체,2016,3,3066.0,929.0,보통,2016-03-01
461,비수도권,울산,전용면적 60㎡이하,2016,3,2584.0,783.0,저렴,2016-03-01
462,비수도권,울산,전용면적 60㎡초과 85㎡이하,2016,3,3075.0,931.0,보통,2016-03-01
463,비수도권,울산,전용면적 85㎡초과 102㎡이하,2016,3,2663.0,806.0,보통,2016-03-01
464,비수도권,울산,전용면적 102㎡초과,2016,3,3057.0,926.0,보통,2016-03-01
465,비수도권,세종,전체,2016,3,2670.0,809.0,보통,2016-03-01
466,비수도권,세종,전용면적 60㎡이하,2016,3,2601.0,788.0,저렴,2016-03-01
467,비수도권,세종,전용면적 60㎡초과 85㎡이하,2016,3,2681.0,812.0,보통,2016-03-01
468,비수도권,세종,전용면적 85㎡초과 102㎡이하,2016,3,2670.0,809.0,보통,2016-03-01
469,비수도권,세종,전용면적 102㎡초과,2016,3,2752.0,833.0,보통,2016-03-01
470,비수도권,강원,전체,2016,3,2194.0,664.0,저렴,2016-03-01
471,비수도권,강원,전용면적 60㎡이하,2016,3,2249.0,681.0,저렴,2016-03-01
472,비수도권,강원,전용면적 60㎡초과 85㎡이하,2016,3,2221.0,673.0,저렴,2016-03-01
473,비수도권,강원,전용면적 85㎡초과 102㎡이하,2016,3,,,False,2016-03-01
474,비수도권,강원,전용면적 102㎡초과,2016,3,2350.0,712.0,저렴,2016-03-01
475,비수도권,충북,전체,2016,3,1980.0,600.0,저렴,2016-03-01
476,비수도권,충북,전용면적 60㎡이하,2016,3,1925.0,583.0,저렴,2016-03-01
477,비수도권,충북,전용면적 60㎡초과 85㎡이하,2016,3,2021.0,612.0,저렴,2016-03-01
478,비수도권,충북,전용면적 85㎡초과 102㎡이하,2016,3,2276.0,689.0,저렴,2016-03-01
479,비수도권,충북,전용면적 102㎡초과,2016,3,2261.0,685.0,저렴,2016-03-01
480,비수도권,충남,전체,2016,3,2115.0,640.0,저렴,2016-03-01
481,비수도권,충남,전용면적 60㎡이하,2016,3,2226.0,674.0,저렴,2016-03-01
482,비수도권,충남,전용면적 60㎡초과 85㎡이하,2016,3,2114.0,640.0,저렴,2016-03-01
483,비수도권,충남,전용면적 85㎡초과 102㎡이하,2016,3,2541.0,770.0,저렴,2016-03-01
484,비수도권,충남,전용면적 102㎡초과,2016,3,2444.0,740.0,저렴,2016-03-01
485,비수도권,전북,전체,2016,3,1951.0,591.0,저렴,2016-03-01
486,비수도권,전북,전용면적 60㎡이하,2016,3,1910.0,578.0,저렴,2016-03-01
487,비수도권,전북,전용면적 60㎡초과 85㎡이하,2016,3,1959.0,593.0,저렴,2016-03-01
488,비수도권,전북,전용면적 85㎡초과 102㎡이하,2016,3,2269.0,687.0,저렴,2016-03-01
489,비수도권,전북,전용면적 102㎡초과,2016,3,2293.0,694.0,저렴,2016-03-01
490,비수도권,전남,전체,2016,3,1921.0,582.0,저렴,2016-03-01
491,비수도권,전남,전용면적 60㎡이하,2016,3,2002.0,606.0,저렴,2016-03-01
492,비수도권,전남,전용면적 60㎡초과 85㎡이하,2016,3,1919.0,581.0,저렴,2016-03-01
493,비수도권,전남,전용면적 85㎡초과 102㎡이하,2016,3,2262.0,685.0,저렴,2016-03-01
494,비수도권,전남,전용면적 102㎡초과,2016,3,2176.0,659.0,저렴,2016-03-01
495,비수도권,경북,전체,2016,3,2179.0,660.0,저렴,2016-03-01
496,비수도권,경북,전용면적 60㎡이하,2016,3,2173.0,658.0,저렴,2016-03-01
497,비수도권,경북,전용면적 60㎡초과 85㎡이하,2016,3,2191.0,663.0,저렴,2016-03-01
498,비수도권,경북,전용면적 85㎡초과 102㎡이하,2016,3,2675.0,810.0,보통,2016-03-01
499,비수도권,경북,전용면적 102㎡초과,2016,3,2314.0,701.0,저렴,2016-03-01
500,비수도권,경남,전체,2016,3,2383.0,722.0,저렴,2016-03-01
501,비수도권,경남,전용면적 60㎡이하,2016,3,2366.0,716.0,저렴,2016-03-01
502,비수도권,경남,전용면적 60㎡초과 85㎡이하,2016,3,2392.0,724.0,저렴,2016-03-01
503,비수도권,경남,전용면적 85㎡초과 102㎡이하,2016,3,3053.0,925.0,보통,2016-03-01
504,비수도권,경남,전용면적 102㎡초과,2016,3,2645.0,801.0,보통,2016-03-01
505,비수도권,제주,전체,2016,3,2314.0,701.0,저렴,2016-03-01
506,비수도권,제주,전용면적 60㎡이하,2016,3,,,False,2016-03-01
507,비수도권,제주,전용면적 60㎡초과 85㎡이하,2016,3,2314.0,701.0,저렴,2016-03-01
508,비수도권,제주,전용면적 85㎡초과 102㎡이하,2016,3,,,False,2016-03-01
509,비수도권,제주,전용면적 102㎡초과,2016,3,,,False,2016-03-01
510,수도권,서울,전체,2016,4,6241.0,1891.0,비쌈,2016-04-01
511,수도권,서울,전용면적 60㎡이하,2016,4,6618.0,2005.0,비쌈,2016-04-01
